OBJECTID,DCH_FEA_KEY,DCH_GRPH_KEY,DCH_FEATYPE_TEXT,DCH_OWNER_NAME,DCH_PRBL_FLOW_TYPE,DCH_MATERIAL_TYPE,DCH_PIPE_SHP_TEXT,DCH_LIFECYCLE_STAT,DCH_DSTNTN_TYPE,DCH_INSPECT_FLAG,DCH_CASING_FLAG,DCH_PERF_PIPE_FLAG,DCH_LENGTH_FT_NBR,DCH_WIDTH_IN_NBR,DCH_HEIGHT_IN_NBR,DCH_UPS_ELEV_FT_NBR,DCH_DNS_ELEV_FT_NBR,DCH_INSTALL_DATE,DCH_LST_UPDT_DATE,DCH_STREAM_NAME,DCH_GSIP_NAME,SHAPE_Length
67063,7856764,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.29,4,4,,,2017/04/10 07:18:08+00,2018/06/19 00:00:00+00,,,7.28788227258158
67064,7856767,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,2.26,4,4,,,2017/04/10 07:18:08+00,2018/06/19 00:00:00+00,,,2.25728717423106
67069,7856810,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,21.64,4,4,,,2017/04/10 07:18:08+00,2018/06/19 00:00:00+00,,,21.6416120771847
67070,7856841,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.56,4,4,,,2017/06/06 13:01:16+00,2018/06/19 00:00:00+00,,,6.55546978981708
67079,7856905,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,58.74,4,4,,,2017/05/10 13:28:15+00,2018/06/26 00:00:00+00,,,58.7363432245148
67080,7856990,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,32.12,4,4,,,2017/05/03 15:01:20+00,2018/06/25 00:00:00+00,,,32.1210010852555
67082,7857003,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,3.55,4,4,,,2017/05/03 15:01:20+00,2018/06/19 00:00:00+00,,,3.54740060851308
67086,7857033,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,20.26,4,4,,,2017/02/09 15:17:41+00,2018/06/19 00:00:00+00,,,20.2627257555017
67087,7857036,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,13.47,4,4,,,2017/02/09 15:17:41+00,2018/06/19 00:00:00+00,,,13.4682697205459
67092,7857153,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,39.46,4,4,,,2017/02/13 07:35:17+00,2018/06/20 00:00:00+00,,,39.4587998662166
67093,7857155,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,35.47,4,4,,,2017/02/13 07:35:17+00,2018/06/20 00:00:00+00,,,35.4676733636839
67094,7857157,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,41.17,4,4,,,2017/02/13 07:35:17+00,2018/06/20 00:00:00+00,,,41.1709951463083
67104,7857245,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.79,4,4,,,2017/03/08 08:13:37+00,2018/06/20 00:00:00+00,,,9.79005487636997
67105,7857248,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.16,4,4,,,2017/03/08 08:13:37+00,2018/06/20 00:00:00+00,,,9.15541954204745
67106,7857254,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.72,4,4,,,2017/03/08 08:13:37+00,2018/06/20 00:00:00+00,,,8.71775245729514
67107,7857257,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.74,4,4,,,2017/03/08 08:13:37+00,2018/06/20 00:00:00+00,,,6.73939204526483
67108,7857260,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.96,4,4,,,2017/03/08 08:13:37+00,2018/06/20 00:00:00+00,,,6.96098518497923
67109,7857263,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.18,4,4,,,2017/03/08 08:13:37+00,2018/06/20 00:00:00+00,,,8.18372471508649
67110,7857266,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.24,4,4,,,2017/03/08 08:13:37+00,2018/06/20 00:00:00+00,,,7.23621881865335
67111,7857269,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.71,4,4,,,2017/03/08 08:13:37+00,2018/06/20 00:00:00+00,,,7.7149240116328
67112,7857304,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.87,4,4,,,2017/03/08 08:13:37+00,2018/06/20 00:00:00+00,,,9.86791016305789
67115,7857451,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.16,4,4,,,2017/04/10 07:18:08+00,2018/06/20 00:00:00+00,,,6.15681200238637
67116,7857454,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.42,4,4,,,2017/04/10 07:18:08+00,2018/06/20 00:00:00+00,,,5.42301357538197
67117,7857456,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,8.19,,,,,2017/04/10 07:18:08+00,2018/06/20 00:00:00+00,,,8.19043279783645
67118,7857458,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,12.48,,,,,2017/04/10 07:18:08+00,2018/06/20 00:00:00+00,,,12.477612585726
67130,7857622,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.29,4,4,,,2017/02/21 09:53:40+00,2018/06/20 00:00:00+00,,,6.28824052646579
67131,7857625,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.47,4,4,,,2017/02/21 09:53:40+00,2018/06/20 00:00:00+00,,,5.47306476102751
67132,7857628,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.58,4,4,,,2017/02/21 09:53:40+00,2018/06/20 00:00:00+00,,,5.57785455014847
67133,7857631,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.98,4,4,,,2017/02/21 09:53:40+00,2018/06/20 00:00:00+00,,,5.98300718387071
67134,7857636,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.65,4,4,,,2017/02/21 09:53:40+00,2018/06/20 00:00:00+00,,,6.65486037220952
67139,7857821,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,3.02,4,4,,,2017/04/11 07:18:08+00,2018/06/20 00:00:00+00,,,3.01907561071698
67140,7857824,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,2.91,4,4,,,2017/04/11 07:18:08+00,2018/06/20 00:00:00+00,,,2.90527888421049
67141,7857827,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,2.42,4,4,,,2017/04/11 07:18:08+00,2018/06/20 00:00:00+00,,,2.42371824177903
67142,7857830,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,2.42,4,4,,,2017/04/11 07:18:08+00,2018/06/20 00:00:00+00,,,2.41640766730623
67154,7858086,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,1.92,4,4,,,2017/05/10 13:18:53+00,2018/06/20 00:00:00+00,,,1.92375102657979
67155,7858089,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,2.87,4,4,,,2017/05/10 13:18:53+00,2018/06/20 00:00:00+00,,,2.86569424595001
67156,7858091,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,2.44,4,4,,,2017/05/10 13:18:53+00,2018/06/20 00:00:00+00,,,2.43776162851546
67157,7858094,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,2.24,4,4,,,2017/05/10 13:18:53+00,2018/06/20 00:00:00+00,,,2.24457227468473
67158,7858100,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,2.48,4,4,,,2017/05/10 13:18:53+00,2018/06/20 00:00:00+00,,,2.48216586940398
67161,7858116,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,18.91,4,4,,,2016/07/27 07:18:08+00,2018/06/20 00:00:00+00,,,18.9081802596402
67162,7858119,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,29.61,4,4,,,2016/07/27 07:18:08+00,2018/06/20 00:00:00+00,,,29.608122978494
67167,7858295,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.04,4,4,,,2017/05/05 16:59:47+00,2018/06/20 00:00:00+00,,,5.03801807653502
67173,7858333,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,4.78,4,4,,,2017/03/08 07:06:44+00,2018/06/21 00:00:00+00,,,4.78311406461572
67174,7858336,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,4.76,4,4,,,2017/03/08 07:06:44+00,2018/06/21 00:00:00+00,,,4.76391461045358
67175,7858339,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.08,4,4,,,2017/03/08 07:06:44+00,2018/06/21 00:00:00+00,,,6.08204410564391
67177,7858388,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,10.48,,,,,2017/02/27 07:39:03+00,2018/06/21 00:00:00+00,,,10.4753015414152
67178,7858473,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,15.31,,,,,2017/03/03 08:29:34+00,2018/06/21 00:00:00+00,,,15.3139289959137
67182,7858544,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.17,4,4,,,2017/04/06 08:57:52+00,2018/06/21 00:00:00+00,,,7.17042417339658
67183,7858547,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,3.17,4,4,,,2017/04/06 08:57:52+00,2018/06/21 00:00:00+00,,,3.16511436890512
67184,7858550,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,3.59,4,4,,,2017/04/06 08:57:52+00,2018/06/21 00:00:00+00,,,3.59336019796379
67190,7858573,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.24,4,4,,,2017/03/08 08:56:16+00,2018/06/21 00:00:00+00,,,9.23634398012129
67191,7858576,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.02,4,4,,,2017/03/08 08:56:16+00,2018/06/21 00:00:00+00,,,9.02051580914341
67203,7858887,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,26.23,4,4,,,2017/05/05 16:59:47+00,2018/07/17 00:00:00+00,,,26.233457548076
67223,7859087,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,20.79,4,4,,,2017/04/06 07:57:32+00,2018/06/22 00:00:00+00,,,20.7870978910355
67224,7859088,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,1.88,4,4,,,2017/04/06 07:57:32+00,2018/06/22 00:00:00+00,,,1.87494400143623
67225,7859090,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,22.39,4,4,,,2017/04/06 07:57:32+00,2018/06/22 00:00:00+00,,,22.3866342662887
67227,7859123,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.81,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,5.81154751311287
67228,7859125,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,31.07,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,31.0712994964456
67229,7859126,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.58,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,7.57584134512292
67230,7859129,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.29,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,8.28582207872748
67231,7859132,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.46,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,5.45943191196255
67232,7859135,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.39,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,5.38960934330614
67233,7859138,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,4.91,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,4.9056191842244
67234,7859141,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.93,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,9.92984338644656
67235,7859144,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,10.56,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,10.5601472422097
67236,7859146,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,10.45,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,10.4512681539971
67237,7859178,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.6,4,4,,,2017/02/16 14:25:26+00,2018/06/22 00:00:00+00,,,5.60073239343957
67238,7859282,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.67,4,4,,,2017/05/09 10:21:37+00,2018/06/22 00:00:00+00,,,5.66959278728324
67244,7859399,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,15.32,4,4,,,2017/04/18 07:57:32+00,2018/06/22 00:00:00+00,,,15.3214105295086
67245,7859402,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,14.09,4,4,,,2017/04/18 07:57:32+00,2018/06/22 00:00:00+00,,,14.092506564655
67246,7859405,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,15.05,4,4,,,2017/04/18 07:57:32+00,2018/06/22 00:00:00+00,,,15.0450787058963
67247,7859408,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,13.8,4,4,,,2017/04/18 07:57:32+00,2018/06/22 00:00:00+00,,,13.7985830805752
67248,7859426,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.05,4,4,,,2017/02/24 14:25:26+00,2018/06/22 00:00:00+00,,,7.05174103679448
67249,7859429,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.52,4,4,,,2017/02/24 14:25:26+00,2018/06/22 00:00:00+00,,,5.52394624778986
67250,7859432,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,10.65,4,4,,,2017/02/24 14:25:26+00,2018/06/22 00:00:00+00,,,10.654906151006
67251,7859435,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.78,4,4,,,2017/02/24 14:25:26+00,2018/06/22 00:00:00+00,,,7.78325022640375
67252,7859438,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.52,4,4,,,2017/02/24 14:25:26+00,2018/06/22 00:00:00+00,,,9.51707998358786
67261,7859799,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.11,4,4,,,2017/04/18 07:57:32+00,2018/06/22 00:00:00+00,,,6.11332822078243
67263,7859844,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.85,4,4,,,2017/02/23 14:25:26+00,2018/06/22 00:00:00+00,,,8.85232249423015
67269,7859968,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,13.96,,,,,2017/03/02 14:26:39+00,2018/06/22 00:00:00+00,,,13.9606742350165
67270,7859970,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,8.69,,,,,2017/03/02 14:26:39+00,2018/06/22 00:00:00+00,,,8.68978098912282
67271,7859973,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.26,4,4,,,2017/05/09 13:40:36+00,2018/06/22 00:00:00+00,,,7.26178758208526
67274,7860049,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,11.02,4,4,,,2017/03/07 14:26:39+00,2018/06/22 00:00:00+00,,,11.0210899217557
67318,7860327,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,N,N,Y,15.47,4,4,,,2017/04/06 11:49:30+00,2018/06/25 00:00:00+00,,,15.4727199126134
67319,7860330,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.58,4,4,,,2017/04/06 11:49:30+00,2018/06/25 00:00:00+00,,,8.58360939025972
67321,7860367,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.82,4,4,,,2017/04/06 11:49:30+00,2018/06/25 00:00:00+00,,,8.81972937473138
67324,7860415,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.78,4,4,,,2017/04/06 11:49:30+00,2018/06/25 00:00:00+00,,,7.78348970003609
67325,7860418,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,8.86,4,4,,,2017/04/06 11:49:30+00,2018/06/25 00:00:00+00,,,8.86216586073944
67328,7860532,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,14.47,4,4,,,2017/04/14 08:26:11+00,2018/06/26 00:00:00+00,,,14.4661392048028
67329,7860535,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,14.55,4,4,,,2017/04/14 08:26:11+00,2018/06/26 00:00:00+00,,,14.5526065987148
67332,7860592,0,Rain Garden,Private,Drainage,Vegetation,Rectangular,Connected,,Y,N,N,14.04,,,,,2017/03/13 08:26:11+00,2018/06/26 00:00:00+00,,,14.043932644837
67334,7860676,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,13.29,4,4,,,2017/04/17 08:26:11+00,2018/06/26 00:00:00+00,,,13.2902803415415
67337,7860861,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,30.19,,,,,2017/04/05 08:26:11+00,2018/06/26 00:00:00+00,,,30.1861379963631
67339,7860868,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,25.22,4,4,,,2017/03/07 09:54:41+00,2018/06/26 00:00:00+00,,,25.219616556452
67340,7860879,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.66,4,4,,,2017/02/24 13:40:36+00,2018/06/26 00:00:00+00,,,7.66364912872917
67342,7860915,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.69,4,4,,,2017/03/08 09:54:41+00,2018/06/26 00:00:00+00,,,9.68758492570921
67343,7860918,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.1,4,4,,,2017/03/08 09:54:41+00,2018/06/26 00:00:00+00,,,9.09883846193877
67344,7860921,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.74,4,4,,,2017/03/08 09:54:41+00,2018/06/26 00:00:00+00,,,9.74146718106212
67352,7861142,0,Under Drain,Private,Drainage,Pavers,Flat,Connected,,Y,N,N,3.85,4,4,,,2017/02/24 13:40:36+00,2018/06/26 00:00:00+00,,,3.85420799255371
67359,7861210,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.4,4,4,,,2017/05/02 13:57:49+00,2018/06/26 00:00:00+00,,,7.39957120235348
67363,7861301,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.32,4,4,,,2017/04/05 13:40:36+00,2018/06/26 00:00:00+00,,,5.32167492747395
67374,7861428,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,27.04,4,4,,,2017/05/17 08:26:11+00,2018/06/27 00:00:00+00,,,27.0399416245039
67376,7861537,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,38.9,4,4,,,2017/03/31 08:04:01+00,2018/06/27 00:00:00+00,,,38.9025882728277
67377,7861539,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,38.92,4,4,,,2017/03/31 08:04:01+00,2018/06/27 00:00:00+00,,,38.9187412577012
67381,7861667,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.45,4,4,,,2017/05/17 09:26:14+00,2018/06/27 00:00:00+00,,,9.44702446858469
67385,7861738,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,29.01,4,4,,,2017/11/14 08:26:11+00,2018/06/27 00:00:00+00,,,29.0110933822959
67387,7861744,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.37,4,4,,,2017/11/14 08:26:11+00,2018/06/27 00:00:00+00,,,5.36890357906033
67391,7861796,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,9.04,4,4,,,2017/05/17 09:26:14+00,2018/06/27 00:00:00+00,,,9.04097942883189
67392,7861846,0,Under Drain,Private,Drainage,High Density Polyethylene,Circular,Connected,,Y,N,Y,34.39,4,4,,,2017/04/26 10:44:45+00,2018/06/27 00:00:00+00,,,34.3902818593736
67393,7861848,0,Under Drain,Private,Drainage,High Density Polyethylene,Circular,Connected,,Y,N,Y,30.5,4,4,,,2017/04/26 10:44:45+00,2018/06/27 00:00:00+00,,,30.5044521609637
67394,7861849,0,Under Drain,Private,Drainage,High Density Polyethylene,Circular,Connected,,Y,N,Y,4.77,4,4,,,2017/04/26 10:44:45+00,2018/06/27 00:00:00+00,,,4.77433599531651
67395,7861851,0,Under Drain,Private,Drainage,High Density Polyethylene,Circular,Connected,,Y,N,Y,35.18,4,4,,,2017/04/26 10:44:45+00,2018/06/27 00:00:00+00,,,35.1814247250445
67397,7861998,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,27.09,6,6,,,2017/09/18 08:26:11+00,2018/06/27 00:00:00+00,,,27.085141578652
67398,7861999,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,4.49,6,6,,,2017/09/18 08:26:11+00,2018/06/27 00:00:00+00,,,4.48997971375971
67399,7862002,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,27.07,6,6,,,2017/09/18 08:26:11+00,2018/06/27 00:00:00+00,,,27.0731677138962
67400,7862003,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.49,6,6,,,2017/09/18 08:26:11+00,2018/06/27 00:00:00+00,,,6.49288889207634
67403,7862086,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.12,4,4,,,2017/05/04 12:16:26+00,2018/07/17 00:00:00+00,,,6.1191582439151
67405,7862173,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,59.74,4,4,,,2017/06/23 10:44:45+00,2018/06/27 00:00:00+00,,,59.7435384072306
67413,7862350,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.27,4,4,,,2017/05/05 13:58:42+00,2018/06/27 00:00:00+00,,,7.27450007771582
67414,7862353,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.28,4,4,,,2017/05/05 13:58:42+00,2018/06/27 00:00:00+00,,,7.27814034894376
67415,7862356,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.06,4,4,,,2017/05/05 13:58:42+00,2018/06/27 00:00:00+00,,,5.05697688723184
67416,7862429,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.7,4,4,,,2017/04/28 13:58:42+00,2018/06/27 00:00:00+00,,,7.69981152818401
67417,7862432,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,7.09,4,4,,,2017/04/28 13:58:42+00,2018/06/27 00:00:00+00,,,7.08753542375257
67418,7862435,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.85,4,4,,,2017/04/28 13:58:42+00,2018/06/27 00:00:00+00,,,5.84693089556515
67430,7862521,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.45,4,4,,,2017/04/28 13:58:42+00,2018/06/27 00:00:00+00,,,6.44792933588401
67442,7862603,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,3.67,4,4,,,2017/04/26 15:13:26+00,2018/07/20 00:00:00+00,,,3.66685651790845
67443,7862606,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.49,4,4,,,2017/04/26 15:13:26+00,2018/07/20 00:00:00+00,,,5.48545911730794
67444,7862616,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,6.24,4,4,,,2017/04/26 15:13:26+00,2018/06/27 00:00:00+00,,,6.23792743643972
67448,7862625,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.29,4,4,,,2017/04/26 15:13:26+00,2018/06/27 00:00:00+00,,,5.29275919583861
67449,7862732,0,Rain Garden,Private,Drainage,Vegetation,Unknown,Connected,,Y,N,N,5.58,,,,,2017/02/28 07:52:47+00,2018/06/28 00:00:00+00,,,5.57933902760401
67451,7862843,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,82.82,4,4,,,2017/03/01 07:52:47+00,2018/06/28 00:00:00+00,,,82.8165144959041
67452,7862845,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,84.23,4,4,,,2017/03/01 07:52:47+00,2018/06/28 00:00:00+00,,,84.2299132677109
67462,7863067,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,Y,5.87,4,4,,,2017/04/27 11:01:17+00,2018/06/28 00:00:00+00,,,5.86673416964513
67463,7863070,0,Under Drain,Private,Drainage,Polyvinyl Chloride,Circular,Connected,,Y,N,N,6.2,4,4,,,2017/04/27 11:01:17+00,2018/06/28 00:00:00+00,,,6.19561574229819
